Task,Mode,Participant,Run time,Created at,Robot count,
robot_positioning,default,UlAjQG_nmFKltfefEB2WKA,1.854,2013-09-26 14:15:24 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,full-state,UlAjQG_nmFKltfefEB2WKA,223.841,2013-09-26 14:21:39 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,mean & variance,UlAjQG_nmFKltfefEB2WKA,222.875,2013-09-26 14:25:52 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,global,Q57TFA9UGT62Ouz-BvND6A,131.84,2013-09-26 16:21:56 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,Q57TFA9UGT62Ouz-BvND6A,88.144,2013-09-26 16:24:15 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,Q57TFA9UGT62Ouz-BvND6A,86.19,2013-09-26 16:26:18 UTC,492,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
robot_positioning,default,Q57TFA9UGT62Ouz-BvND6A,66.571,2013-09-26 16:28:12 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
pyramid_building,2.8,Q57TFA9UGT62Ouz-BvND6A,265.999,2013-09-26 16:33:19 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,ilQpoRheMwZLns31rKUn0Q,167.071,2013-09-26 17:23:57 UTC,161,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,ilQpoRheMwZLns31rKUn0Q,192.463,2013-09-26 17:27:49 UTC,288,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,ilQpoRheMwZLns31rKUn0Q,39.515,2013-09-26 17:59:10 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,QJh-u-GSQMx_efgHiHRWgw,18.05,2013-09-26 18:43:44 UTC,2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,global,Wr44W4S6IYtMQ4hYx_mFUA,369.163,2013-09-26 18:50:21 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,Wr44W4S6IYtMQ4hYx_mFUA,155.248,2013-09-26 18:54:13 UTC,54,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,attractive,z-1zX_3L4Ev-CE4pRAs6kA,116.09,2013-09-26 18:56:08 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
varying_control,attractive,49Yrbpz9-rshcnS66QuIZg,103.045,2013-09-26 18:56:12 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,attractive,49Yrbpz9-rshcnS66QuIZg,99.197,2013-09-26 18:58:25 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,attractive,49Yrbpz9-rshcnS66QuIZg,96.671,2013-09-26 19:00:14 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,mean & variance,z-1zX_3L4Ev-CE4pRAs6kA,158.523,2013-09-26 19:01:38 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
robot_positioning,default,Wr44W4S6IYtMQ4hYx_mFUA,104.997,2013-09-26 19:02:35 UTC,7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,attractive,49Yrbpz9-rshcnS66QuIZg,51.12,2013-09-26 19:03:27 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,global,49Yrbpz9-rshcnS66QuIZg,141.166,2013-09-26 19:11:56 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,65.123,2013-09-26 19:21:24 UTC,282,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,50.496,2013-09-26 19:23:43 UTC,310,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,39.605,2013-09-26 19:24:31 UTC,207,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,62.813,2013-09-26 19:25:52 UTC,289,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,117.871,2013-09-26 19:27:58 UTC,464,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,convex-hull,U0sXehsCUkGBCsEfQ7BTLQ,47.861,2013-09-26 19:31:22 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,81.388,2013-09-26 19:32:38 UTC,7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,123.807,2013-09-26 19:35:29 UTC,9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,49.089,2013-09-26 19:37:42 UTC,5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
pyramid_building,4.8,49Yrbpz9-rshcnS66QuIZg,170.498,2013-09-26 19:40:54 UTC,8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,mean & variance,49Yrbpz9-rshcnS66QuIZg,99.877,2013-09-26 19:46:14 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,full-state,49Yrbpz9-rshcnS66QuIZg,62.462,2013-09-26 19:49:01 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,47.424,2013-09-26 20:01:21 UTC,233,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,74.059,2013-09-26 20:02:50 UTC,405,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,43.375,2013-09-26 20:04:47 UTC,170,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,28.583,2013-09-26 20:04:52 UTC,204,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,40.099,2013-09-26 20:05:36 UTC,309,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,62.147,2013-09-26 20:06:49 UTC,302,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,40.985,2013-09-26 20:08:05 UTC,263,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,71.472,2013-09-26 20:08:09 UTC,42,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,42.815,2013-09-26 20:10:23 UTC,41,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,60.899,2013-09-26 20:11:03 UTC,348,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,93.628,2013-09-26 20:13:39 UTC,478,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,43.606,2013-09-26 20:14:32 UTC,60,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,80.809,2013-09-26 20:18:15 UTC,428,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,58.517,2013-09-26 20:19:43 UTC,473,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,41.141,2013-09-26 20:23:16 UTC,267,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,105.805,2013-09-26 20:25:16 UTC,465,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,51.141,2013-09-26 20:26:40 UTC,288,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,27.001,2013-09-26 20:28:32 UTC,181,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,72.184,2013-09-26 20:36:16 UTC,378,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,75.675,2013-09-26 20:37:39 UTC,454,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,attractive,49Yrbpz9-rshcnS66QuIZg,82.961,2013-09-26 19:05:23 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
pyramid_building,3.2,Wr44W4S6IYtMQ4hYx_mFUA,328.58,2013-09-26 19:08:33 UTC,8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,global,49Yrbpz9-rshcnS66QuIZg,174.503,2013-09-26 19:09:15 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,global,49Yrbpz9-rshcnS66QuIZg,136.205,2013-09-26 19:14:28 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,full-state,Wr44W4S6IYtMQ4hYx_mFUA,269.356,2013-09-26 19:16:29 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,global,49Yrbpz9-rshcnS66QuIZg,134.168,2013-09-26 19:17:10 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,66.687,2013-09-26 19:18:49 UTC,157,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,66.906,2013-09-26 19:20:11 UTC,60,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,global,Wr44W4S6IYtMQ4hYx_mFUA,210.726,2013-09-26 19:21:58 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,67.048,2013-09-26 19:22:42 UTC,477,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,8.23,2013-09-26 19:23:15 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,7,U0sXehsCUkGBCsEfQ7BTLQ,247.193,2013-09-26 19:28:06 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Wr44W4S6IYtMQ4hYx_mFUA,322.432,2013-09-26 19:28:24 UTC,359,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,Wr44W4S6IYtMQ4hYx_mFUA,25.403,2013-09-26 19:29:11 UTC,2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,111.987,2013-09-26 19:30:14 UTC,6,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,1.316,2013-09-26 19:35:44 UTC,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
robot_positioning,default,49Yrbpz9-rshcnS66QuIZg,9.043,2013-09-26 19:36:08 UTC,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,repulsive,U0sXehsCUkGBCsEfQ7BTLQ,104.96,2013-09-26 19:41:26 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,49Yrbpz9-rshcnS66QuIZg,166.005,2013-09-26 19:44:18 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_visualization,mean,49Yrbpz9-rshcnS66QuIZg,77.919,2013-09-26 19:47:44 UTC,100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,repulsive,49Yrbpz9-rshcnS66QuIZg,635.942,2013-09-26 20:00:23 UTC,16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,65.947,2013-09-26 20:03:33 UTC,476,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,49.82,2013-09-26 20:03:56 UTC,304,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,30.732,2013-09-26 20:05:41 UTC,148,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,74.332,2013-09-26 20:09:49 UTC,30,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,56.909,2013-09-26 20:11:45 UTC,435,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,42.384,2013-09-26 20:12:02 UTC,96,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,68.581,2013-09-26 20:13:37 UTC,437,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,34.455,2013-09-26 20:15:38 UTC,168,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,24.744,2013-09-26 20:16:21 UTC,161,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,50.725,2013-09-26 20:17:18 UTC,291,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,58.442,2013-09-26 20:22:11 UTC,404,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,lg3i3YfYu_I_wh4uPbvo2w,240.545,2013-09-26 20:24:28 UTC,16,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,U0sXehsCUkGBCsEfQ7BTLQ,23.376,2013-09-26 20:27:29 UTC,104,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,40.598,2013-09-26 20:31:07 UTC,233,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,49Yrbpz9-rshcnS66QuIZg,66.587,2013-09-26 20:34:54 UTC,377,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36"
varying_control,attractive,IlJ0WfNk6HQITfZuKKIsPA,49.272,2013-09-26 20:42:05 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,IlJ0WfNk6HQITfZuKKIsPA,61.831,2013-09-26 20:43:39 UTC,120,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,mean & variance,AI3JNklyI5VYn4CMgEqxxA,53.859,2013-09-26 20:44:38 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
robot_positioning,default,IlJ0WfNk6HQITfZuKKIsPA,15.89,2013-09-26 20:45:26 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
pyramid_building,7.5,IlJ0WfNk6HQITfZuKKIsPA,189.681,2013-09-26 20:49:21 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,mean & variance,IlJ0WfNk6HQITfZuKKIsPA,164.95,2013-09-26 20:52:21 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_visualization,convex-hull,AI3JNklyI5VYn4CMgEqxxA,87.76,2013-09-26 20:42:00 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
varying_visualization,mean,AI3JNklyI5VYn4CMgEqxxA,77.119,2013-09-26 20:43:34 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
varying_visualization,full-state,AI3JNklyI5VYn4CMgEqxxA,103.251,2013-09-26 20:46:34 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30"
maze_positioning,default,z-1zX_3L4Ev-CE4pRAs6kA,115.078,2013-09-26 22:58:57 UTC,115,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
robot_positioning,default,z-1zX_3L4Ev-CE4pRAs6kA,97.27,2013-09-26 23:16:36 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17"
varying_control,attractive,eXUPfY8AdsdQavFvrY-puA,39.417,2013-09-27 00:01:16 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,eXUPfY8AdsdQavFvrY-puA,119.505,2013-09-27 00:03:49 UTC,410,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,global,F_MrOjFS1NRDVGdWq4-KHg,85.471,2013-09-27 01:28:37 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,repulsive,F_MrOjFS1NRDVGdWq4-KHg,151.563,2013-09-27 01:31:50 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
varying_control,attractive,F_MrOjFS1NRDVGdWq4-KHg,53.613,2013-09-27 01:33:31 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
maze_positioning,default,F_MrOjFS1NRDVGdWq4-KHg,79.84,2013-09-27 01:35:23 UTC,256,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
